"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://teksea.net/produto/kral-bombas-serie-l/","text/html; charset=UTF-8","200","OK","Indexable","","KRAL Bombas | Série L — TekSea","30","297","","0","0","","0","KRAL Bombas | Série L","21","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-serie-l/","","","","","","710945","107003","107003","40.991","","834","198","4.212","43.402","Hard","1.196","2","2","","16","6","0","5.450","138","59","0","10","9","0","","","","","dbbc0120b49103775f2f440103fc55fa","0.120","Tue, 07 Jul 2026 17:16:06 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/kral-bombas-serie-l/","2026-07-09 09:46:22"
"https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","text/html; charset=UTF-8","200","OK","Indexable","","Retificador / Carregador Chaveado TPS 48 — TekSea","49","471","","0","0","","0","Retificador / Carregador Chaveado TPS 48","40","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","","","","","","734011","108903","108903","41.719","","1038","275","3.775","45.540","Hard","1.357","2","2","","10","3","0","2.730","138","59","0","10","9","0","","","","","2e4644c39c7cbd7d266878887a96b127","0.100","Tue, 07 Jul 2026 18:38:46 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","2026-07-09 09:46:23"
"https://teksea.net/produto/motor-h-eco/","text/html; charset=UTF-8","200","OK","Indexable","","Motor H-ECO — TekSea","20","209","","0","0","","0","Motor H-ECO","11","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/motor-h-eco/","","","","","","703807","106729","106729","40.886","","785","222","3.536","52.044","Fairly Hard","1.172","2","2","","18","7","0","6.360","136","57","0","10","9","0","","","","","bfb3ad1307ba58c1393e244147c23d8c","1.027","Thu, 09 Jul 2026 12:46:23 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/motor-h-eco/","2026-07-09 09:46:22"
"https://teksea.net/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10907","10907","10907","4.178","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.043","Mon, 30 Mar 2026 21:27:29 GMT","","","","","1.1","","","","","","https://teksea.net/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3","2026-07-09 09:46:24"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=1782299658","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","37440","37440","37440","14.343","","0","","","","","0.000","2","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Wed, 24 Jun 2026 11:14:18 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=1782299658","2026-07-09 09:46:24"
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_14001.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","292624","292624","292624","112.099","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.098","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_14001.webp","2026-07-09 09:46:24"
"https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","text/html; charset=UTF-8","200","OK","Indexable","","Entrega de sistemas de energia à Eletrobras Furnas — TekSea","59","553","","0","0","","0","Entrega de sistemas de energia à Eletrobras Furnas","50","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","","","","","","577924","93033","93033","35.639","","946","188","5.032","37.804","Hard","1.597","2","1","","20","7","0","6.360","146","61","0","10","9","0","","","","","d28132aa1b4193890526f692ce6bca65","0.112","Thu, 09 Jul 2026 00:47:20 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","2026-07-09 09:46:24"
"https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","text/html; charset=UTF-8","200","OK","Indexable","","TekSea obtém certificação ISO 45001:2018 e fortalece sua cultura de saúde e segurança no trabalho. — TekSea","107","994","","0","0","","0","TekSea obtém certificação ISO 45001:2018 e fortalece sua cultura de saúde e segurança no trabalho.","98","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","","","","","","639800","99993","99993","38.305","","773","173","4.468","39.119","Hard","1.268","2","1","","20","7","0","6.360","146","60","0","10","9","0","","","","","f00a9f90c2513251ebaf5772603e4dd5","0.102","Tue, 07 Jul 2026 23:36:26 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","2026-07-09 09:46:24"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_7.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","37288","37288","37288","14.284","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_7.webp","2026-07-09 09:46:25"
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_45001.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","294140","294140","294140","112.679","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.038","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_45001.webp","2026-07-09 09:46:25"
"https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","text/html; charset=UTF-8","200","OK","Indexable","","TekSea conquista certificação ISO 14001:2015 e reforça seu compromisso com a sustentabilidade e a gestão ambiental responsável. — TekSea","136","1280","","0","0","","0","TekSea conquista certificação ISO 14001:2015 e reforça seu compromisso com a sustentabilidade e a gestão ambiental responsável.","127","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","","","","","","579048","92857","92857","35.572","","764","172","4.442","36.781","Hard","1.398","2","1","","20","7","0","6.360","146","61","0","10","9","0","","","","","9151683934227c2d98677110cd75644c","0.066","Tue, 07 Jul 2026 22:06:29 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","2026-07-09 09:46:24"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1542","1542","1542","0.591","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.117","Wed, 24 Jun 2026 11:09:23 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=4.1.2","2026-07-09 09:46:25"
"https://teksea.net/wp-content/uploads/2026/02/scr3_1_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","430920","430920","430920","165.077","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.083","Thu, 02 Apr 2026 17:26:40 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/scr3_1_02_04_25.webp","2026-07-09 09:46:25"
"https://teksea.net/videos/tekpower-scr-retificador-carregador/","text/html; charset=UTF-8","200","OK","Indexable","","TEKPOWER SCR | Retificador Carregador — TekSea","46","456","","0","0","","0","TEKPOWER SCR | Retificador Carregador","37","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/tekpower-scr-retificador-carregador/","","","","","","620761","97183","97183","37.229","","480","134","3.582","37.877","Hard","1.008","2","2","","8","4","0","3.640","141","60","0","10","9","0","","","","","8866bb6be5ce464486a95370a9fad768","0.105","Tue, 07 Jul 2026 21:41:51 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/videos/tekpower-scr-retificador-carregador/","2026-07-09 09:46:25"
"https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","50888","50888","50888","19.494","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.088","Thu, 02 Apr 2026 17:33:45 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25-1024x1024.webp","2026-07-09 09:46:25"
"https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","31682","31682","31682","12.137","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.085","Thu, 11 Jun 2026 18:38:37 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25-1024x1024.webp","2026-07-09 09:46:25"
"https://teksea.net/produto/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","42","42","0","38.180","0","0","0","0","0","0","","","","","","0.525","","https://teksea.net/produtos/","HTTP Redirect","","","1.1","","","","","","https://teksea.net/produto/","2026-07-09 09:46:25"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/deprecate_js/maskformelementor.js?ver=1782299658","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1308","1308","1308","0.501","","0","","","","","0.000","2","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.038","Wed, 24 Jun 2026 11:14:18 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/deprecate_js/maskformelementor.js?ver=1782299658","2026-07-09 09:46:25"
"https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","48390","48390","48390","18.537","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.043","Thu, 02 Apr 2026 17:21:52 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25-1024x1024.webp","2026-07-09 09:46:26"
"https://teksea.net/produto/ups-industrial-full-igbt/","text/html; charset=UTF-8","200","OK","Indexable","","UPS Industrial Full-IGBT — TekSea","33","305","","0","0","","0","UPS Industrial Full-IGBT","24","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-industrial-full-igbt/","","","","","","734594","108255","108255","41.470","","943","267","3.532","53.877","Fairly Hard","1.250","2","2","","26","11","0","10.000","139","60","0","10","9","0","","","","","aa37500c6e8762d1e09be3323ce7b1c9","0.098","Tue, 07 Jul 2026 18:38:44 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/ups-industrial-full-igbt/","2026-07-09 09:46:25"
"https://teksea.net/produto/ups-comercial/","text/html; charset=UTF-8","200","OK","Indexable","","UPS Comercial — TekSea","22","227","","0","0","","0","UPS Comercial","13","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-comercial/","","","","","","793648","111083","111083","42.554","","2851","918","3.106","87.272","Easy","2.811","2","2","","28","12","0","10.910","137","58","0","10","9","0","","","","","84fba23e86eac4b590bd3710c50f086f","0.098","Tue, 07 Jul 2026 18:38:35 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/ups-comercial/","2026-07-09 09:46:25"
"https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","text/html; charset=UTF-8","200","OK","Indexable","","Conversor Estático de Frequência 400Hz — TekSea","47","454","","0","0","","0","Conversor Estático de Frequência 400Hz","38","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","","","","","","715966","107936","107936","41.348","","875","247","3.543","53.570","Fairly Hard","1.232","2","2","","26","11","0","10.000","136","57","0","10","9","0","","","","","7e6708658fe7d17c1217879aa4b637b","0.136","Wed, 08 Jul 2026 03:51:32 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","2026-07-09 09:46:25"
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/deprecate_js/jquery.mask.min.js?ver=1.0","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3446","3446","3446","1.320","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.051","Thu, 02 Jul 2026 19:19:18 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/mask-form-elementor/assets/deprecate_js/jquery.mask.min.js?ver=1.0","2026-07-09 09:46:26"
"https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68958","68958","68958","26.416","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.098","Mon, 06 Apr 2026 19:42:44 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25-1024x1024.webp","2026-07-09 09:46:26"
"https://teksea.net/produto/inversor-cc-ca-rack-19/","text/html; charset=UTF-8","200","OK","Indexable","","Inversor CC/CA Rack 19'' — TekSea","33","311","","0","0","","0","Inversor CC/CA Rack 19”","23","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/inversor-cc-ca-rack-19/","","","","","","704176","104403","104403","39.995","","1993","559","3.565","71.116","Fairly Easy","2.226","2","2","","32","14","0","12.730","136","57","0","10","9","0","","","","","a24bec1e6956d4adf428277074884132","0.102","Tue, 07 Jul 2026 19:03:23 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/inversor-cc-ca-rack-19/","2026-07-09 09:46:26"
"https://teksea.net/wp-content/plugins/wp-rocket/assets/js/wpr-beacon.min.js","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3706","3706","3706","1.420","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.036","Fri, 26 Jun 2026 11:06:00 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/wp-rocket/assets/js/wpr-beacon.min.js","2026-07-09 09:46:26"
"https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","57666","57666","57666","22.091","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.034","Thu, 02 Apr 2026 17:38:12 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25-1024x1024.webp","2026-07-09 09:46:26"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","39412","39412","39412","15.098","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c-1024x1024.webp","2026-07-09 09:46:26"
"https://teksea.net/produto/ups-modular/","text/html; charset=UTF-8","200","OK","Indexable","","UPS Modular — TekSea","20","209","","0","0","","0","UPS Modular","11","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-modular/","","","","","","728755","107871","107871","41.323","","825","263","3.137","58.549","Fairly Hard","1.144","2","2","","24","10","0","9.090","139","60","0","10","9","0","","","","","bae7ec55139b3287f0cc436a879ef1c3","0.107","Tue, 07 Jul 2026 17:19:22 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/ups-modular/","2026-07-09 09:46:26"
"https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","29198","29198","29198","11.185","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.100","Thu, 02 Apr 2026 17:34:37 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25-1024x1024.webp","2026-07-09 09:46:26"
"https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","558138","558138","558138","213.812","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","Thu, 11 Jun 2026 18:38:37 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25.webp","2026-07-09 09:46:26"
"https://teksea.net/produto/inversor-cc-ca-industrial/","text/html; charset=UTF-8","200","OK","Indexable","","Inversor CC/CA Industrial — TekSea","34","318","","0","0","","0","Inversor CC/CA Industrial","25","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/inversor-cc-ca-industrial/","","","","","","729845","108631","108631","41.614","","1048","287","3.652","52.738","Fairly Hard","1.352","2","2","","24","10","0","9.090","139","60","0","10","9","0","","","","","1db1b618824b809e83638b4ee9dbf95f","0.109","Tue, 07 Jul 2026 18:39:33 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/inversor-cc-ca-industrial/","2026-07-09 09:46:26"
"https://teksea.net/produto/kral-bombas-serie-c/","text/html; charset=UTF-8","200","OK","Indexable","","KRAL Bombas | Série C — TekSea","30","299","","0","0","","0","KRAL Bombas | Série C","21","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-serie-c/","","","","","","723841","108327","108327","41.498","","926","214","4.327","47.404","Hard","1.246","2","2","","18","7","0","6.360","139","60","0","10","9","0","","","","","f82450dd11e28c3d245f248371ab5ab9","0.099","Tue, 07 Jul 2026 17:10:56 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/kral-bombas-serie-c/","2026-07-09 09:46:26"
"https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795092","795092","795092","304.585","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.103","Thu, 02 Apr 2026 17:38:11 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","596712","596712","596712","228.589","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","Thu, 02 Apr 2026 17:33:45 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","686110","686110","686110","262.836","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","Mon, 06 Apr 2026 19:42:43 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","745404","745404","745404","285.550","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.113","Thu, 02 Apr 2026 17:21:52 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","49852","49852","49852","19.097","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.107","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","402358","402358","402358","154.136","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.097","Thu, 02 Apr 2026 17:34:36 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/motor_h_eco.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","48930","48930","48930","18.744","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/motor_h_eco.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/tps48_1_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","720146","720146","720146","275.874","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.106","Thu, 02 Apr 2026 17:31:12 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tps48_1_02_04_25.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_l-1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","52092","52092","52092","19.955","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_l-1.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/vhf_icom_m506.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","86918","86918","86918","33.297","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.084","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/vhf_icom_m506.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_z_series.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","61134","61134","61134","23.419","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.111","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_bombas_z_series.webp","2026-07-09 09:46:27"
"https://teksea.net/wp-content/uploads/2026/03/wheelhouse_tekmation_computer_touch_screen-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","34112","34112","34112","13.068","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.095","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/wheelhouse_tekmation_computer_touch_screen-1024x1024.webp","2026-07-09 09:46:27"
